season_year,game_id,game_date,win_home,team_id_home,team_id_away,team_home,team_away,fgm_home,fgm_away,fga_home,fga_away,fg3m_home,fg3m_away,fg3a_home,fg3a_away,ftm_home,ftm_away,fta_home,fta_away,oreb_home,oreb_away,dreb_home,dreb_away,ast_home,ast_away,tov_home,tov_away,stl_home,stl_away,blk_home,blk_away,blka_home,blka_away,pts_home,pts_away,plus_minus_home,plus_minus_away
2010,21001228,1302652800,1,1610612746,1610612763,LAC,MEM,44,36,81,84,3,7,15,15,19,24,27,28,12,13,25,26,36,25,18.0,21.0,16,8,7,4,4,7,110,103,7.0,-7.0
2010,21001227,1302652800,1,1610612744,1610612757,GSW,POR,45,28,88,83,10,11,23,26,10,19,15,25,9,17,32,31,33,18,12.0,21.0,15,6,7,1,1,7,110,86,24.0,-24.0
2010,21001216,1302652800,1,1610612738,1610612752,BOS,NYK,48,39,85,85,8,7,17,23,8,17,13,21,5,12,35,25,19,22,16.0,16.0,9,8,1,5,5,1,112,102,10.0,-10.0
2010,21001224,1302652800,0,1610612750,1610612745,MIN,HOU,41,42,92,84,4,12,13,31,16,25,21,32,12,12,30,36,20,32,15.0,15.0,9,5,2,3,3,2,102,121,-19.0,19.0
2010,21001226,1302652800,1,1610612762,1610612743,UTA,DEN,39,39,77,77,8,3,15,14,21,22,26,26,10,8,27,29,25,15,16.0,16.0,11,7,5,3,3,5,107,103,4.0,-4.0
2010,21001221,1302652800,0,1610612761,1610612748,TOR,MIA,28,37,64,81,1,13,8,26,22,10,34,14,10,13,23,27,16,20,17.0,15.0,8,6,8,1,1,8,79,97,-18.0,18.0
2010,21001230,1302652800,0,1610612758,1610612747,SAC,LAL,45,45,99,91,7,6,24,16,11,20,19,22,16,4,37,39,24,30,12.0,12.0,5,8,6,4,4,6,108,116,-8.0,8.0
2010,21001218,1302652800,1,1610612739,1610612764,CLE,WAS,35,39,83,90,5,4,21,12,25,11,29,15,13,17,27,27,23,24,13.0,16.0,3,11,6,10,10,6,100,93,7.0,-7.0
2010,21001225,1302652800,0,1610612760,1610612749,OKC,MIL,42,40,88,88,8,7,20,18,14,23,18,27,13,8,39,26,26,22,24.0,13.0,9,15,7,6,6,7,106,110,-4.0,4.0
2010,21001223,1302652800,1,1610612742,1610612740,DAL,NOH,40,34,73,79,13,6,28,14,28,15,34,17,6,5,36,30,32,23,14.0,14.0,7,7,1,1,1,1,121,89,32.0,-32.0
2010,21001219,1302652800,1,1610612753,1610612754,ORL,IND,32,27,73,88,8,9,26,25,20,11,25,16,12,9,43,26,17,16,28.0,18.0,8,11,4,1,1,4,92,74,18.0,-18.0
2010,21001222,1302652800,1,1610612741,1610612751,CHI,NJN,34,36,79,80,7,6,21,15,22,14,27,16,15,8,30,27,23,21,13.0,13.0,3,6,9,6,6,9,97,92,5.0,-5.0
2010,21001217,1302652800,1,1610612766,1610612737,CHA,ATL,40,34,80,79,3,1,10,8,13,16,16,20,7,10,30,27,27,16,9.0,14.0,7,3,7,7,7,7,96,85,11.0,-11.0
2010,21001229,1302652800,1,1610612756,1610612759,PHX,SAS,37,35,92,82,8,5,19,21,24,28,29,37,14,12,32,39,23,19,6.0,8.0,3,2,3,4,4,3,106,103,3.0,-3.0
2010,21001220,1302652800,0,1610612755,1610612765,PHI,DET,39,37,91,76,8,6,24,17,14,24,16,31,9,4,31,37,27,26,9.0,11.0,6,5,6,5,5,6,100,104,-4.0,4.0
