season_year,game_id,game_date,win_home,team_id_home,team_id_away,team_home,team_away,fgm_home,fgm_away,fga_home,fga_away,fg3m_home,fg3m_away,fg3a_home,fg3a_away,ftm_home,ftm_away,fta_home,fta_away,oreb_home,oreb_away,dreb_home,dreb_away,ast_home,ast_away,tov_home,tov_away,stl_home,stl_away,blk_home,blk_away,blka_home,blka_away,pts_home,pts_away,plus_minus_home,plus_minus_away
2011,21100987,1335398400,0,1610612750,1610612743,MIN,DEN,40,56,89,89,10,5,27,10,12,14,19,20,8,12,21,36,22,30,13.0,16.0,5,9,4,4,4,4,102,131,-29.0,29.0
2011,21100983,1335398400,1,1610612737,1610612742,ATL,DAL,45,33,85,78,9,5,27,15,7,18,9,23,5,9,36,31,28,20,16.0,16.0,8,9,3,3,3,3,106,89,17.0,-17.0
2011,21100979,1335398400,1,1610612738,1610612749,BOS,MIL,35,29,87,78,8,2,24,9,9,14,11,23,6,11,38,38,27,17,15.0,23.0,14,11,7,4,4,7,87,74,13.0,-13.0
2011,21100984,1335398400,1,1610612741,1610612739,CHI,CLE,45,28,85,87,5,2,16,13,12,17,17,26,12,13,48,25,29,8,9.0,9.0,5,4,7,3,3,7,107,75,32.0,-32.0
2011,21100981,1335398400,1,1610612764,1610612748,WAS,MIA,42,24,76,67,5,4,10,18,15,18,24,24,7,7,36,24,27,11,16.0,22.0,15,7,3,5,5,3,104,70,34.0,-34.0
2011,21100990,1335398400,0,1610612744,1610612759,GSW,SAS,45,42,87,96,2,9,8,31,9,14,12,17,8,19,34,35,25,27,16.0,13.0,8,7,5,5,5,5,101,107,-6.0,6.0
2011,21100989,1335398400,1,1610612758,1610612747,SAC,LAL,47,41,92,91,6,7,15,15,13,7,18,9,14,11,34,30,21,27,8.0,15.0,6,4,7,3,3,7,113,96,17.0,-17.0
2011,21100985,1335398400,1,1610612763,1610612753,MEM,ORL,34,30,72,73,2,7,12,26,18,9,22,15,9,8,36,26,18,14,14.0,15.0,6,9,5,8,8,5,88,76,12.0,-12.0
2011,21100980,1335398400,1,1610612761,1610612751,TOR,NJN,37,25,88,83,10,6,19,18,14,11,18,16,15,12,43,27,23,15,14.0,15.0,7,9,5,2,2,5,98,67,31.0,-31.0
2011,21100982,1335398400,0,1610612766,1610612752,CHA,NYK,32,44,74,85,6,8,16,20,14,8,26,15,8,6,31,30,20,31,16.0,11.0,5,7,9,6,6,9,84,104,-20.0,20.0
2011,21100988,1335398400,1,1610612762,1610612757,UTA,POR,35,36,83,80,6,6,19,25,20,16,27,19,13,6,35,30,15,24,12.0,14.0,10,8,8,3,3,8,96,94,2.0,-2.0
2011,21100978,1335398400,1,1610612765,1610612755,DET,PHI,41,34,81,87,14,5,32,15,12,13,16,16,10,18,33,28,29,21,13.0,11.0,6,6,5,1,1,5,108,86,22.0,-22.0
2011,21100986,1335398400,1,1610612745,1610612740,HOU,NOH,32,27,91,68,9,5,28,15,11,18,14,30,16,5,40,39,21,15,11.0,15.0,7,10,5,5,5,5,84,77,7.0,-7.0
2011,21100973,1335312000,0,1610612754,1610612741,IND,CHI,35,38,80,81,6,6,14,17,11,10,16,10,7,9,27,35,16,27,11.0,13.0,9,5,4,5,5,4,87,92,-5.0,5.0
2011,21100971,1335312000,1,1610612753,1610612766,ORL,CHA,33,31,82,70,14,5,38,17,22,28,28,32,15,6,32,31,21,18,13.0,13.0,6,3,2,5,5,2,102,95,7.0,-7.0
2011,21100977,1335312000,0,1610612756,1610612759,PHX,SAS,45,41,94,88,5,8,13,22,11,20,13,23,12,12,31,33,19,23,15.0,14.0,5,6,8,2,2,8,106,110,-4.0,4.0
2011,21100975,1335312000,0,1610612749,1610612755,MIL,PHI,36,36,81,101,6,5,16,16,7,13,9,18,9,16,43,35,26,24,21.0,11.0,8,12,11,6,6,11,85,90,-5.0,5.0
2011,21100976,1335312000,0,1610612760,1610612743,OKC,DEN,39,40,79,90,10,8,24,23,13,18,15,30,11,17,26,25,18,21,18.0,11.0,6,8,13,4,4,13,101,106,-5.0,5.0
2011,21100974,1335312000,1,1610612752,1610612746,NYK,LAC,36,34,77,70,9,11,24,25,18,14,24,25,8,9,28,31,18,19,8.0,14.0,9,6,2,3,3,2,99,93,6.0,-6.0
2011,21100972,1335312000,0,1610612739,1610612764,CLE,WAS,34,40,77,91,4,4,17,16,13,12,18,16,11,20,31,30,18,21,18.0,15.0,10,12,2,4,4,2,85,96,-11.0,11.0
2011,21100969,1335225600,1,1610612762,1610612756,UTA,PHX,37,34,87,84,4,5,13,23,22,15,29,23,14,6,42,36,23,18,13.0,15.0,9,5,8,3,3,8,100,88,12.0,-12.0
2011,21100967,1335225600,1,1610612738,1610612748,BOS,MIA,32,28,74,73,4,6,12,17,10,4,16,7,4,8,34,36,15,20,15.0,25.0,11,7,6,6,6,6,78,66,12.0,-12.0
2011,21100966,1335225600,1,1610612737,1610612746,ATL,LAC,43,40,86,80,11,8,24,19,12,14,14,20,14,9,28,26,24,18,15.0,14.0,7,9,4,4,4,4,109,102,7.0,-7.0
2011,21100970,1335225600,0,1610612744,1610612740,GSW,NOH,33,31,79,71,6,2,14,5,9,19,13,31,9,14,28,29,18,22,15.0,14.0,6,9,6,6,6,6,81,83,-2.0,2.0
2011,21100968,1335225600,1,1610612760,1610612758,OKC,SAC,38,43,81,82,9,4,20,16,33,20,36,27,12,6,31,28,22,19,14.0,12.0,5,10,8,8,8,8,118,110,8.0,-8.0
2011,21100965,1335139200,1,1610612759,1610612757,SAS,POR,48,37,81,96,12,6,22,16,16,9,21,11,8,14,39,24,34,19,16.0,14.0,11,10,8,5,5,8,124,89,35.0,-35.0
2011,21100963,1335139200,1,1610612749,1610612761,MIL,TOR,29,34,78,76,6,4,17,14,28,14,36,18,11,10,32,39,16,24,11.0,22.0,10,5,7,3,3,7,92,86,6.0,-6.0
2011,21100964,1335139200,1,1610612763,1610612739,MEM,CLE,38,37,81,80,5,11,13,24,28,16,36,22,17,13,25,23,18,19,13.0,17.0,14,8,8,5,5,8,109,101,8.0,-8.0
2011,21100961,1335139200,1,1610612754,1610612765,IND,DET,35,38,92,83,4,8,15,16,29,13,38,22,22,15,34,27,21,16,15.0,18.0,13,8,4,9,9,4,103,97,6.0,-6.0
2011,21100960,1335139200,1,1610612764,1610612766,WAS,CHA,46,25,83,73,2,4,18,15,7,19,12,23,9,10,36,25,28,12,18.0,24.0,12,6,5,4,4,5,101,73,28.0,-28.0
2011,21100962,1335139200,0,1610612751,1610612755,NJN,PHI,31,43,72,80,4,5,14,14,21,14,23,17,7,7,28,26,15,25,15.0,7.0,3,6,2,8,8,2,87,105,-18.0,18.0
2011,21100957,1335052800,0,1610612750,1610612744,MIN,GSW,30,41,82,92,7,5,26,16,21,6,21,10,9,11,37,34,18,18,13.0,9.0,1,6,10,7,7,10,88,93,-5.0,5.0
2011,21100953,1335052800,0,1610612766,1610612758,CHA,SAC,39,48,89,87,2,3,15,9,8,15,14,20,16,9,29,28,28,23,21.0,8.0,3,13,8,6,6,8,88,114,-26.0,26.0
2011,21100954,1335052800,1,1610612748,1610612745,MIA,HOU,35,35,85,76,5,7,16,20,22,11,24,13,17,7,31,30,10,17,15.0,19.0,10,9,7,4,4,7,97,88,9.0,-9.0
2011,21100958,1335052800,1,1610612743,1610612753,DEN,ORL,44,28,78,75,5,6,15,23,8,12,11,17,9,12,34,21,32,19,16.0,16.0,5,9,5,2,2,5,101,74,27.0,-27.0
2011,21100955,1335052800,1,1610612765,1610612761,DET,TOR,26,29,71,77,2,4,15,13,22,11,35,16,8,11,32,34,16,21,13.0,18.0,5,8,4,6,6,4,76,73,3.0,-3.0
2011,21100952,1335052800,1,1610612747,1610612760,LAL,OKC,41,37,106,101,5,8,16,24,27,24,40,28,25,14,42,40,26,23,13.0,17.0,12,9,10,12,12,10,114,106,8.0,-8.0
2011,21100959,1335052800,1,1610612746,1610612740,LAC,NOH,33,35,77,71,7,3,28,12,34,25,43,34,11,8,28,28,24,22,11.0,19.0,13,6,5,5,5,5,107,98,9.0,-9.0
2011,21100951,1335052800,0,1610612737,1610612752,ATL,NYK,41,43,76,79,15,12,23,19,15,15,23,20,5,7,28,30,23,21,19.0,18.0,13,13,7,1,1,7,112,113,-1.0,1.0
2011,21100956,1335052800,1,1610612759,1610612739,SAS,CLE,42,37,77,88,8,5,20,22,22,19,29,28,5,14,40,28,23,14,14.0,13.0,6,6,4,4,4,4,114,98,16.0,-16.0
2011,21100950,1334966400,1,1610612762,1610612753,UTA,ORL,47,42,88,96,4,15,8,38,19,8,23,13,12,15,32,28,24,21,9.0,12.0,8,6,6,6,6,6,117,107,10.0,-10.0
2011,21100948,1334966400,1,1610612745,1610612744,HOU,GSW,40,36,84,73,10,5,26,16,9,19,15,22,15,8,25,28,22,17,13.0,18.0,11,6,5,5,5,5,99,96,3.0,-3.0
2011,21100943,1334966400,0,1610612756,1610612743,PHX,DEN,44,48,95,87,11,6,26,13,8,16,11,17,18,8,27,30,24,25,17.0,10.0,8,12,7,7,7,7,107,118,-11.0,11.0
2011,21100945,1334966400,0,1610612748,1610612764,MIA,WAS,31,36,77,87,9,7,25,18,13,7,16,9,14,10,32,28,16,22,22.0,15.0,4,9,5,5,5,5,84,86,-2.0,2.0
2011,21100946,1334966400,1,1610612741,1610612742,CHI,DAL,38,31,84,79,9,4,20,15,8,17,12,19,8,10,38,33,29,12,11.0,12.0,8,7,2,3,3,2,93,83,10.0,-10.0
2011,21100949,1334966400,1,1610612749,1610612751,MIL,NJN,38,40,84,86,4,4,13,12,26,11,37,15,13,7,37,34,22,19,12.0,16.0,8,8,4,1,1,4,106,95,11.0,-11.0
2011,21100944,1334966400,0,1610612754,1610612755,IND,PHI,42,40,97,89,3,6,12,18,19,23,25,33,18,19,32,29,22,24,11.0,14.0,11,6,4,11,11,4,106,109,-3.0,3.0
2011,21100947,1334966400,1,1610612763,1610612757,MEM,POR,40,29,90,78,4,6,17,24,9,25,10,31,17,16,27,30,19,16,10.0,15.0,6,7,6,0,0,6,93,89,4.0,-4.0
2011,21100938,1334880000,1,1610612737,1610612738,ATL,BOS,37,39,72,81,9,5,17,12,14,9,17,14,11,10,30,23,24,18,19.0,12.0,7,12,7,1,1,7,97,92,5.0,-5.0
2011,21100941,1334880000,1,1610612759,1610612747,SAS,LAL,47,33,77,76,10,6,15,14,17,25,18,30,11,10,31,19,27,19,16.0,15.0,9,9,5,4,4,5,121,97,24.0,-24.0
2011,21100937,1334880000,0,1610612766,1610612763,CHA,MEM,32,34,79,75,3,2,9,8,13,15,18,21,11,12,27,29,18,16,22.0,19.0,4,12,4,5,5,4,80,85,-5.0,5.0
2011,21100940,1334880000,1,1610612742,1610612744,DAL,GSW,38,37,81,83,3,9,19,19,25,11,26,21,13,7,39,28,19,23,18.0,10.0,9,10,5,5,5,5,104,94,10.0,-10.0
2011,21100942,1334880000,0,1610612758,1610612760,SAC,OKC,38,40,93,75,5,4,16,12,11,19,18,22,17,6,25,39,20,21,12.0,17.0,8,9,7,11,11,7,92,103,-11.0,11.0
2011,21100939,1334880000,1,1610612739,1610612752,CLE,NYK,36,35,79,83,6,12,19,33,20,8,27,15,16,11,36,21,15,26,15.0,12.0,5,7,6,6,6,6,98,90,8.0,-8.0
2011,21100935,1334793600,1,1610612740,1610612745,NOH,HOU,41,37,87,89,4,11,20,31,19,14,24,25,13,9,44,31,23,25,18.0,12.0,8,8,4,2,2,4,105,99,6.0,-6.0
2011,21100932,1334793600,1,1610612754,1610612749,IND,MIL,43,37,91,88,7,6,17,20,25,29,32,33,14,15,30,33,24,15,9.0,13.0,7,5,3,7,7,3,118,109,9.0,-9.0
2011,21100934,1334793600,1,1610612748,1610612741,MIA,CHI,32,25,76,70,4,2,13,16,15,20,21,28,9,7,36,33,14,16,13.0,14.0,6,4,4,2,2,4,83,72,11.0,-11.0
2011,21100936,1334793600,1,1610612756,1610612746,PHX,LAC,33,37,74,83,9,5,24,16,18,11,24,17,11,12,30,30,22,15,16.0,12.0,4,11,1,5,5,1,93,90,3.0,-3.0
2011,21100933,1334793600,0,1610612765,1610612750,DET,MIN,33,34,91,73,7,3,19,15,7,20,9,28,11,5,32,43,14,24,13.0,14.0,5,3,2,7,7,2,80,91,-11.0,11.0
2011,21100923,1334707200,1,1610612748,1610612761,MIA,TOR,40,30,76,72,7,1,17,16,9,11,15,15,11,10,30,21,25,12,16.0,14.0,9,7,3,5,5,3,96,72,24.0,-24.0
2011,21100920,1334707200,0,1610612739,1610612755,CLE,PHI,36,43,79,82,5,9,14,15,10,8,16,10,5,9,28,37,22,32,13.0,16.0,2,9,3,3,3,3,87,103,-16.0,16.0
2011,21100927,1334707200,0,1610612743,1610612746,DEN,LAC,36,38,73,78,5,14,18,24,21,14,26,20,8,10,31,25,19,21,17.0,17.0,5,11,3,7,7,3,98,104,-6.0,6.0
2011,21100931,1334707200,0,1610612744,1610612747,GSW,LAL,38,37,90,79,4,4,19,16,7,21,10,28,7,11,33,44,23,34,11.0,14.0,8,7,3,6,6,3,87,99,-12.0,12.0
2011,21100921,1334707200,0,1610612751,1610612752,NJN,NYK,35,36,78,83,10,13,25,35,15,19,17,24,9,9,35,32,16,22,17.0,11.0,2,11,4,5,5,4,95,104,-9.0,9.0
2011,21100926,1334707200,1,1610612742,1610612745,DAL,HOU,41,43,79,86,11,12,26,28,24,12,26,15,10,13,29,28,21,23,12.0,12.0,6,7,1,1,1,1,117,110,7.0,-7.0
2011,21100924,1334707200,1,1610612738,1610612753,BOS,ORL,38,36,70,78,3,6,7,24,23,20,27,30,3,17,26,26,23,17,15.0,16.0,6,8,6,2,2,6,102,98,4.0,-4.0
2011,21100929,1334707200,0,1610612758,1610612759,SAC,SAS,41,47,92,80,6,8,21,21,14,25,20,31,14,9,22,31,22,26,12.0,11.0,4,7,5,3,3,5,102,127,-25.0,25.0
2011,21100918,1334707200,1,1610612764,1610612749,WAS,MIL,49,42,88,93,7,5,13,19,16,23,25,27,9,15,32,33,23,22,11.0,10.0,6,8,4,5,5,4,121,112,9.0,-9.0
2011,21100928,1334707200,0,1610612756,1610612760,PHX,OKC,34,36,83,80,6,6,20,16,23,31,32,34,12,11,31,35,18,17,14.0,15.0,3,8,4,6,6,4,97,109,-12.0,12.0
2011,21100922,1334707200,1,1610612737,1610612765,ATL,DET,42,32,85,92,8,7,28,25,24,13,29,19,6,15,44,37,27,17,7.0,14.0,11,4,4,4,4,4,116,84,32.0,-32.0
2011,21100925,1334707200,1,1610612763,1610612740,MEM,NOH,42,29,83,60,8,2,22,7,11,31,13,38,12,11,19,24,22,15,11.0,24.0,12,8,8,6,6,8,103,91,12.0,-12.0
2011,21100930,1334707200,0,1610612757,1610612762,POR,UTA,31,38,79,80,6,10,20,17,23,26,29,32,13,12,26,37,18,23,17.0,15.0,7,9,5,4,4,5,91,112,-21.0,21.0
2011,21100919,1334707200,0,1610612766,1610612741,CHA,CHI,25,40,84,83,1,9,8,19,17,11,23,19,14,16,24,41,15,29,6.0,9.0,5,3,6,6,6,6,68,100,-32.0,32.0
2011,21100913,1334620800,0,1610612755,1610612754,PHI,IND,34,37,76,89,5,13,14,24,24,15,32,18,15,16,33,28,19,21,15.0,10.0,3,11,4,6,6,4,97,102,-5.0,5.0
2011,21100914,1334620800,1,1610612765,1610612739,DET,CLE,45,27,75,78,8,7,18,21,18,16,20,21,7,12,34,22,28,13,14.0,19.0,12,5,10,2,2,10,116,77,39.0,-39.0
2011,21100916,1334620800,0,1610612750,1610612763,MIN,MEM,26,40,73,91,7,5,22,13,25,6,30,11,14,15,32,27,16,24,18.0,12.0,6,11,7,7,7,7,84,91,-7.0,7.0
2011,21100917,1334620800,0,1610612747,1610612759,LAL,SAS,39,50,80,84,2,7,10,18,11,5,11,11,8,6,29,31,28,29,20.0,12.0,6,8,3,5,5,3,91,112,-21.0,21.0
2011,21100915,1334620800,1,1610612752,1610612738,NYK,BOS,42,36,74,66,19,11,32,21,15,27,17,34,10,6,26,20,28,21,16.0,11.0,6,7,0,2,2,0,118,110,8.0,-8.0
2011,21100904,1334534400,1,1610612753,1610612755,ORL,PHI,48,40,90,80,11,9,18,18,6,11,6,15,13,4,33,26,28,27,11.0,8.0,5,9,5,4,4,5,113,100,13.0,-13.0
2011,21100908,1334534400,0,1610612745,1610612743,HOU,DEN,40,38,94,80,8,9,29,18,14,20,17,29,15,9,33,32,25,26,12.0,13.0,6,8,11,4,4,11,102,105,-3.0,3.0
2011,21100912,1334534400,0,1610612744,1610612759,GSW,SAS,38,36,93,92,8,12,20,27,15,36,17,43,14,19,33,36,24,27,16.0,14.0,9,6,4,4,4,4,99,120,-21.0,21.0
2011,21100911,1334534400,1,1610612746,1610612760,LAC,OKC,36,27,81,72,9,5,20,22,11,18,16,29,16,16,30,26,21,12,15.0,19.0,8,8,7,4,4,7,92,77,15.0,-15.0
