season_year,game_id,game_date,win_home,team_id_home,team_id_away,team_home,team_away,fgm_home,fgm_away,fga_home,fga_away,fg3m_home,fg3m_away,fg3a_home,fg3a_away,ftm_home,ftm_away,fta_home,fta_away,oreb_home,oreb_away,dreb_home,dreb_away,ast_home,ast_away,tov_home,tov_away,stl_home,stl_away,blk_home,blk_away,blka_home,blka_away,pts_home,pts_away,plus_minus_home,plus_minus_away
2012,21201224,1366156800,1,1610612742,1610612740,DAL,NOH,42,31,82,84,6,4,16,11,9,21,11,28,7,25,30,33,24,11,11.0,21.0,12,5,5,3,3,5,99,87,12.0,-12.0
2012,21201216,1366156800,1,1610612761,1610612738,TOR,BOS,40,37,80,84,12,7,21,17,22,9,28,13,9,9,37,29,26,19,11.0,13.0,5,7,5,2,2,5,114,90,24.0,-24.0
2012,21201219,1366156800,1,1610612766,1610612739,CHA,CLE,37,39,73,80,8,8,20,23,23,12,30,18,7,4,33,31,28,24,15.0,12.0,8,9,4,3,3,4,105,98,7.0,-7.0
2012,21201226,1366156800,0,1610612760,1610612749,OKC,MIL,37,36,89,85,3,10,21,27,12,13,14,18,13,17,31,36,16,18,8.0,12.0,8,5,2,3,3,2,89,95,-6.0,6.0
2012,21201221,1366156800,0,1610612754,1610612755,IND,PHI,36,43,80,85,6,8,26,19,17,11,27,14,13,10,29,32,17,16,16.0,16.0,8,9,4,6,6,4,95,105,-10.0,10.0
2012,21201220,1366156800,1,1610612748,1610612753,MIA,ORL,42,40,78,77,12,2,29,14,9,11,19,25,6,8,28,33,31,23,12.0,15.0,7,5,12,1,1,12,105,93,12.0,-12.0
2012,21201225,1366156800,0,1610612759,1610612750,SAS,MIN,33,42,79,91,7,12,18,29,22,12,22,16,4,8,36,37,20,26,18.0,12.0,5,11,2,2,2,2,95,108,-13.0,13.0
2012,21201230,1366156800,0,1610612757,1610612744,POR,GSW,35,40,82,93,6,9,12,21,12,10,14,13,6,14,36,38,18,21,14.0,12.0,2,7,5,3,3,5,88,99,-11.0,11.0
2012,21201217,1366156800,1,1610612751,1610612765,BKN,DET,39,37,81,78,8,1,24,13,17,24,23,32,11,10,27,29,28,17,24.0,24.0,13,17,3,5,5,3,103,99,4.0,-4.0
2012,21201227,1366156800,1,1610612743,1610612756,DEN,PHX,49,40,93,104,4,7,16,25,16,11,20,17,15,20,39,27,28,29,16.0,13.0,8,8,8,5,5,8,118,98,20.0,-20.0
2012,21201223,1366156800,1,1610612763,1610612762,MEM,UTA,34,25,84,78,4,3,13,11,14,17,20,26,19,17,38,30,22,15,11.0,14.0,7,6,8,6,6,8,86,70,16.0,-16.0
2012,21201229,1366156800,0,1610612758,1610612746,SAC,LAC,40,44,89,88,9,12,26,24,19,12,25,18,12,11,32,33,23,25,11.0,13.0,5,5,4,3,3,4,108,112,-4.0,4.0
2012,21201228,1366156800,1,1610612747,1610612745,LAL,HOU,33,35,90,84,10,8,32,33,23,17,34,24,17,9,40,37,27,21,13.0,14.0,6,6,6,5,5,6,99,95,4.0,-4.0
2012,21201222,1366156800,1,1610612741,1610612764,CHI,WAS,37,36,78,85,7,7,18,16,14,13,19,17,12,7,33,30,26,17,15.0,9.0,5,7,2,5,5,2,95,92,3.0,-3.0
2012,21201218,1366156800,1,1610612752,1610612737,NYK,ATL,39,37,91,90,9,2,24,21,11,16,16,17,16,15,34,38,21,14,12.0,13.0,8,7,3,2,2,3,98,92,6.0,-6.0
2012,21201215,1366070400,1,1610612746,1610612757,LAC,POR,37,30,79,73,7,7,27,21,12,10,15,15,14,5,37,28,30,18,16.0,14.0,10,6,4,0,0,4,93,77,16.0,-16.0
2012,21201213,1366070400,0,1610612737,1610612761,ATL,TOR,35,40,88,78,9,10,28,27,17,23,23,27,14,10,28,37,22,24,11.0,18.0,8,7,1,10,10,1,96,113,-17.0,17.0
2012,21201208,1365984000,0,1610612742,1610612763,DAL,MEM,34,38,76,80,9,7,19,21,20,20,25,25,8,16,28,34,18,24,15.0,17.0,7,10,3,3,3,3,97,103,-6.0,6.0
2012,21201203,1365984000,0,1610612753,1610612741,ORL,CHI,31,42,74,75,2,9,10,17,20,9,33,13,15,8,24,27,16,33,17.0,16.0,8,6,6,4,4,6,84,102,-18.0,18.0
2012,21201205,1365984000,1,1610612751,1610612764,BKN,WAS,43,41,92,77,7,4,15,11,13,15,27,20,20,11,25,33,12,24,14.0,20.0,13,8,2,6,6,2,106,101,5.0,-5.0
2012,21201206,1365984000,1,1610612765,1610612755,DET,PHI,41,39,83,87,9,6,25,22,18,17,22,21,12,13,31,26,23,25,14.0,13.0,7,10,3,5,5,3,109,101,8.0,-8.0
2012,21201204,1365984000,0,1610612739,1610612748,CLE,MIA,39,33,86,66,5,13,13,28,12,17,19,27,13,10,25,35,20,25,6.0,18.0,8,2,5,8,8,5,95,96,-1.0,1.0
2012,21201207,1365984000,0,1610612749,1610612743,MIL,DEN,42,37,100,85,12,6,35,14,15,32,23,46,18,18,26,40,25,21,12.0,17.0,10,5,6,5,5,6,111,112,-1.0,1.0
2012,21201212,1365984000,1,1610612744,1610612759,GSW,SAS,46,45,85,98,9,8,20,24,15,8,18,13,9,10,44,29,26,30,21.0,15.0,9,13,7,1,1,7,116,106,10.0,-10.0
2012,21201210,1365984000,0,1610612750,1610612762,MIN,UTA,32,36,75,77,2,3,17,10,14,21,18,23,3,3,35,38,21,21,12.0,10.0,7,11,3,2,2,3,80,96,-16.0,16.0
2012,21201209,1365984000,1,1610612760,1610612758,OKC,SAC,42,38,92,87,5,7,23,27,15,12,20,21,17,12,32,33,23,19,11.0,15.0,10,8,6,0,0,6,104,95,9.0,-9.0
2012,21201202,1365984000,1,1610612766,1610612752,CHA,NYK,43,34,74,79,7,14,18,37,13,13,14,13,4,3,33,22,35,27,11.0,9.0,4,5,6,1,1,6,106,95,11.0,-11.0
2012,21201211,1365984000,1,1610612756,1610612745,PHX,HOU,47,43,95,92,7,11,23,29,18,15,23,23,11,8,33,35,29,21,11.0,16.0,11,5,9,11,11,9,119,112,7.0,-7.0
2012,21201199,1365897600,0,1610612740,1610612742,NOH,DAL,33,45,87,86,9,9,22,21,14,8,18,8,20,9,27,32,22,27,11.0,9.0,4,6,2,6,6,2,89,107,-18.0,18.0
2012,21201198,1365897600,1,1610612743,1610612757,DEN,POR,43,38,81,82,8,12,22,32,24,21,27,26,9,12,30,25,30,26,21.0,23.0,15,5,7,3,3,7,118,109,9.0,-9.0
2012,21201195,1365897600,1,1610612761,1610612751,TOR,BKN,36,34,82,84,6,8,15,30,15,11,21,19,10,10,38,28,19,23,13.0,7.0,4,8,1,5,5,1,93,87,6.0,-6.0
2012,21201194,1365897600,1,1610612748,1610612741,MIA,CHI,36,29,70,82,6,11,17,26,27,24,41,31,4,11,40,34,23,16,15.0,14.0,7,7,8,1,1,8,105,93,12.0,-12.0
2012,21201201,1365897600,1,1610612747,1610612759,LAL,SAS,31,33,85,89,9,6,27,18,20,14,31,19,16,10,42,36,18,25,14.0,9.0,6,11,7,8,8,7,91,86,5.0,-5.0
2012,21201200,1365897600,1,1610612745,1610612758,HOU,SAC,45,39,83,100,13,8,27,25,18,14,24,17,6,15,40,30,28,24,17.0,15.0,11,10,12,10,10,12,121,100,21.0,-21.0
2012,21201196,1365897600,1,1610612752,1610612754,NYK,IND,35,28,82,65,11,8,31,28,9,16,11,26,8,13,24,32,15,20,12.0,26.0,11,6,2,3,3,2,90,80,10.0,-10.0
2012,21201197,1365897600,1,1610612755,1610612739,PHI,CLE,38,31,86,85,8,5,21,16,7,10,11,15,10,13,29,36,27,22,12.0,19.0,9,5,9,6,6,9,91,77,14.0,-14.0
2012,21201191,1365811200,0,1610612753,1610612738,ORL,BOS,35,48,83,81,5,10,14,16,13,14,15,19,12,7,28,31,23,27,20.0,13.0,5,10,4,4,4,4,88,120,-32.0,32.0
2012,21201193,1365811200,1,1610612750,1610612756,MIN,PHX,41,37,83,73,6,9,15,20,17,10,19,14,11,5,25,29,19,28,18.0,28.0,17,10,6,3,3,6,105,93,12.0,-12.0
2012,21201190,1365811200,1,1610612766,1610612749,CHA,MIL,37,34,80,87,4,9,9,29,17,8,24,12,11,9,41,27,23,23,16.0,12.0,6,6,5,3,3,5,95,85,10.0,-10.0
2012,21201192,1365811200,0,1610612763,1610612746,MEM,LAC,34,37,83,80,6,6,13,16,13,11,20,18,12,12,31,33,19,18,11.0,8.0,6,9,5,8,8,5,87,91,-4.0,4.0
2012,21201188,1365724800,0,1610612757,1610612760,POR,OKC,36,40,88,77,6,9,20,22,12,17,18,21,10,7,26,33,20,16,11.0,14.0,4,8,1,9,9,1,90,106,-16.0,16.0
2012,21201185,1365724800,1,1610612742,1610612743,DAL,DEN,43,41,95,93,11,8,23,24,11,15,19,21,15,13,37,33,29,22,21.0,20.0,7,14,9,4,4,9,108,105,3.0,-3.0
2012,21201176,1365724800,1,1610612761,1610612741,TOR,CHI,34,34,72,77,2,9,8,18,27,11,33,14,11,10,27,29,22,22,15.0,18.0,10,6,7,1,1,7,97,88,9.0,-9.0
2012,21201177,1365724800,0,1610612764,1610612755,WAS,PHI,36,40,87,93,1,7,13,22,13,10,21,11,13,11,34,36,21,29,17.0,13.0,7,11,7,3,3,7,86,97,-11.0,11.0
2012,21201182,1365724800,0,1610612739,1610612752,CLE,NYK,34,40,79,79,6,10,22,28,17,11,24,17,16,11,30,33,17,15,14.0,15.0,7,11,2,5,5,2,91,101,-10.0,10.0
2012,21201184,1365724800,0,1610612745,1610612763,HOU,MEM,23,29,74,83,11,5,32,17,21,19,28,28,15,12,36,32,18,18,20.0,7.0,4,10,7,8,8,7,78,82,-4.0,4.0
2012,21201181,1365724800,1,1610612765,1610612766,DET,CHA,43,35,83,78,12,9,18,24,15,14,20,17,15,9,30,24,31,18,22.0,24.0,10,10,3,5,5,3,113,93,20.0,-20.0
2012,21201180,1365724800,1,1610612748,1610612738,MIA,BOS,39,41,71,85,12,6,23,23,19,13,28,13,5,9,32,25,28,15,17.0,13.0,6,9,5,1,1,5,109,101,8.0,-8.0
2012,21201189,1365724800,1,1610612747,1610612744,LAL,GSW,34,46,66,97,12,11,25,26,38,13,50,16,3,15,33,29,22,25,12.0,8.0,2,7,2,4,4,2,118,116,2.0,-2.0
2012,21201179,1365724800,1,1610612737,1610612749,ATL,MIL,43,38,85,92,6,17,20,33,17,11,25,16,8,13,38,35,26,27,17.0,19.0,14,14,5,4,4,5,109,104,5.0,-5.0
2012,21201187,1365724800,1,1610612762,1610612750,UTA,MIN,42,36,72,78,8,8,13,22,15,20,17,21,6,9,30,22,23,21,18.0,11.0,8,10,4,3,3,4,107,100,7.0,-7.0
2012,21201186,1365724800,1,1610612759,1610612758,SAS,SAC,42,39,77,89,6,11,17,20,18,12,21,15,4,9,37,25,28,26,18.0,14.0,7,13,12,4,4,12,108,101,7.0,-7.0
2012,21201183,1365724800,0,1610612740,1610612746,NOH,LAC,35,35,83,78,6,7,19,26,17,19,32,28,19,10,29,31,21,28,13.0,13.0,3,6,1,5,5,1,93,96,-3.0,3.0
2012,21201178,1365724800,0,1610612754,1610612751,IND,BKN,40,42,80,82,8,12,19,25,21,21,26,26,12,12,23,27,25,24,16.0,14.0,9,8,7,6,6,7,109,117,-8.0,8.0
2012,21201175,1365638400,0,1610612744,1610612760,GSW,OKC,37,42,84,83,7,12,16,27,16,20,26,23,7,10,32,36,16,30,16.0,18.0,10,10,3,10,10,3,97,116,-19.0,19.0
2012,21201174,1365638400,1,1610612741,1610612752,CHI,NYK,39,42,87,104,10,10,27,30,30,17,37,22,10,12,43,40,23,18,9.0,7.0,7,2,9,5,5,9,118,111,7.0,-7.0
2012,21201165,1365552000,0,1610612764,1610612748,WAS,MIA,36,33,80,75,11,17,23,41,15,20,21,23,9,12,25,35,19,19,16.0,25.0,15,7,5,6,6,5,98,103,-5.0,5.0
2012,21201164,1365552000,0,1610612755,1610612737,PHI,ATL,37,49,88,91,7,8,21,22,20,18,22,19,12,9,29,35,21,34,15.0,10.0,5,8,0,2,2,0,101,124,-23.0,23.0
2012,21201169,1365552000,0,1610612742,1610612756,DAL,PHX,34,37,85,89,6,12,17,27,17,16,21,17,14,12,36,36,21,25,13.0,10.0,6,7,8,11,11,8,91,102,-11.0,11.0
2012,21201172,1365552000,1,1610612743,1610612759,DEN,SAS,39,35,86,87,6,4,15,21,12,12,21,17,16,12,37,31,26,24,17.0,15.0,8,10,9,6,6,9,96,86,10.0,-10.0
2012,21201166,1365552000,1,1610612753,1610612749,ORL,MIL,51,39,109,101,8,8,15,28,3,17,8,26,18,15,44,41,27,26,17.0,13.0,6,7,3,11,11,3,113,103,10.0,-10.0
