season_year,game_id,game_date,win_home,team_id_home,team_id_away,team_home,team_away,fgm_home,fgm_away,fga_home,fga_away,fg3m_home,fg3m_away,fg3a_home,fg3a_away,ftm_home,ftm_away,fta_home,fta_away,oreb_home,oreb_away,dreb_home,dreb_away,ast_home,ast_away,tov_home,tov_away,stl_home,stl_away,blk_home,blk_away,blka_home,blka_away,pts_home,pts_away,plus_minus_home,plus_minus_away
2021,22101183,1649116800,0,1610612741,1610612749,CHI,MIL,42,46,98,87,9,12,33,35,13,23,13,25,13,8,29,39,22,32,15.0,14.0,8,8,2,8,8,2,106,127,-21.0,21.0
2021,22101182,1649116800,1,1610612761,1610612737,TOR,ATL,44,43,101,94,9,14,35,37,21,8,31,12,20,10,40,33,20,31,8.0,7.0,6,5,5,4,4,5,118,108,10.0,-10.0
2021,22101185,1649116800,1,1610612760,1610612757,OKC,POR,39,35,81,83,9,11,29,32,11,13,22,16,13,10,34,30,15,24,17.0,17.0,12,10,12,6,6,12,98,94,4.0,-4.0
2021,22101188,1649116800,0,1610612758,1610612740,SAC,NOP,39,45,76,88,11,12,30,25,20,21,22,26,3,14,31,30,28,26,15.0,13.0,4,13,3,2,2,3,109,123,-14.0,14.0
2021,22101180,1649116800,1,1610612751,1610612745,BKN,HOU,39,40,86,99,15,11,37,43,25,14,27,25,12,18,40,30,22,18,17.0,11.0,6,8,9,6,6,9,118,105,13.0,-13.0
2021,22101178,1649116800,0,1610612754,1610612755,IND,PHI,45,47,95,87,12,23,40,40,20,14,21,18,16,5,32,31,29,34,16.0,16.0,8,8,10,3,3,10,122,131,-9.0,9.0
2021,22101186,1649116800,0,1610612743,1610612759,DEN,SAS,41,44,98,89,7,12,33,26,8,16,12,24,10,5,41,43,22,31,11.0,11.0,4,6,2,3,3,2,97,116,-19.0,19.0
2021,22101189,1649116800,1,1610612756,1610612747,PHX,LAL,50,39,102,86,14,9,39,29,7,23,9,30,11,7,42,39,38,22,14.0,16.0,10,7,4,3,3,4,121,110,11.0,-11.0
2021,22101179,1649116800,1,1610612753,1610612739,ORL,CLE,47,42,93,86,16,16,35,36,10,15,15,22,8,9,35,38,31,25,7.0,12.0,9,6,8,4,4,8,120,115,5.0,-5.0
2021,22101184,1649116800,0,1610612750,1610612764,MIN,WAS,41,56,91,101,14,13,41,30,18,7,25,14,6,9,32,43,27,38,10.0,10.0,6,4,3,4,4,3,114,132,-18.0,18.0
2021,22101172,1648944000,0,1610612761,1610612748,TOR,MIA,35,41,83,79,12,18,39,38,27,14,34,22,10,8,28,30,19,30,17.0,17.0,12,9,1,4,4,1,109,114,-5.0,5.0
2021,22101174,1648944000,1,1610612760,1610612756,OKC,PHX,43,37,87,89,17,7,41,38,14,15,18,17,12,6,42,27,33,22,18.0,11.0,7,14,4,4,4,4,117,96,21.0,-21.0
2021,22101175,1648944000,1,1610612759,1610612757,SAS,POR,38,33,84,84,14,16,42,45,23,10,30,15,10,7,41,32,25,22,13.0,14.0,9,7,1,4,4,1,113,92,21.0,-21.0
2021,22101173,1648944000,0,1610612745,1610612750,HOU,MIN,48,51,85,86,16,17,40,41,20,20,29,25,11,7,25,25,28,32,24.0,19.0,8,13,4,6,6,4,132,139,-7.0,7.0
2021,22101166,1648944000,1,1610612738,1610612764,BOS,WAS,56,38,91,82,23,8,44,21,9,18,13,20,7,7,32,25,39,21,8.0,12.0,6,4,5,2,2,5,144,102,42.0,-42.0
2021,22101169,1648944000,0,1610612754,1610612765,IND,DET,45,43,94,99,12,21,38,41,15,14,19,18,17,10,41,28,33,31,19.0,12.0,6,11,11,4,4,11,117,121,-4.0,4.0
2021,22101176,1648944000,0,1610612758,1610612744,SAC,GSW,31,41,81,79,7,16,33,34,21,11,24,15,6,7,29,40,19,29,13.0,17.0,5,8,1,8,8,1,90,109,-19.0,19.0
2021,22101170,1648944000,0,1610612739,1610612755,CLE,PHI,35,33,78,80,15,11,33,31,23,35,31,42,7,12,34,38,24,23,12.0,14.0,10,7,3,8,8,3,108,112,-4.0,4.0
2021,22101171,1648944000,0,1610612753,1610612752,ORL,NYK,30,45,85,93,12,15,44,44,16,13,27,16,8,13,32,43,18,29,11.0,10.0,5,9,2,7,7,2,88,118,-30.0,30.0
2021,22101167,1648944000,0,1610612749,1610612742,MIL,DAL,42,39,95,76,15,16,40,38,13,24,18,27,10,2,26,36,25,28,9.0,14.0,9,7,1,3,3,1,112,118,-6.0,6.0
2021,22101177,1648944000,1,1610612746,1610612740,LAC,NOP,45,35,95,87,21,9,44,24,8,21,10,27,12,19,29,35,33,22,10.0,16.0,10,4,5,5,5,5,119,100,19.0,-19.0
2021,22101168,1648944000,0,1610612747,1610612743,LAL,DEN,49,47,92,82,6,12,20,31,14,23,21,29,6,6,34,32,31,33,13.0,12.0,4,10,5,5,5,5,118,129,-11.0,11.0
2021,22101162,1648857600,0,1610612752,1610612739,NYK,CLE,31,44,77,81,13,15,30,34,26,16,34,21,6,7,29,36,19,26,11.0,12.0,6,6,4,3,3,4,101,119,-18.0,18.0
2021,22101161,1648857600,1,1610612755,1610612766,PHI,CHA,53,42,87,87,21,11,43,30,17,19,21,24,10,7,37,25,38,34,19.0,17.0,10,14,5,1,1,5,144,114,30.0,-30.0
